ID,Type,SKU,Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,"Meta: _vcv-sourceChecksum","Meta: vcvSourceCssFileUrl","Meta: _vcv-globalCssMigrated","Meta: _ywraq_hide_quote_button_check","Meta: _ywraq_hide_quote_button","Meta: _yoast_wpseo_content_score","Meta: _yoast_wpseo_estimated-reading-time-minutes","Meta: _yoast_wpseo_wordproof_timestamp","Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Meta: _yoast_wpseo_primary_product_cat"
35903,simple,,"Climbing Wheelchair YR05447",1,0,visible,"<strong>Manufacturer</strong>: <em>Kalstein</em>\n\n<img class=""alignnone size-full wp-image-29784"" src=""https://kalstein.net/en/wp-content/uploads/2022/04/CE.jpg"" alt="""" width=""54"" height=""53"" />","<h6>Universal controller</h6>\nMultifunctional height adjustable folding wheelchair for stair climbing\nTextile breathable sponge cushion, pillow adjustable Flat ground and stair climbing dual use\n<h6>Technical Soecifications</h6>\n<table width=""160"">\n<tbody>\n<tr>\n<td width=""80""><strong>Model</strong></td>\n<td width=""80""><strong>YR05447</strong></td>\n</tr>\n<tr>\n<td><strong>Driving Range</strong></td>\n<td>1 SKM</td>\n</tr>\n<tr>\n<td width=""80""><strong>Max Speed </strong></td>\n<td>10KM/h</td>\n</tr>\n<tr>\n<td width=""80""><strong>Motor</strong></td>\n<td>24V OC 370W</td>\n</tr>\n<tr>\n<td width=""80""><strong>Battery</strong></td>\n<td>24V 12Ah(lithium battery)</td>\n</tr>\n<tr>\n<td width=""80""><strong>Parking Brake</strong></td>\n<td width=""80"">manual brake and\nelectromagnetic brake\nCushion: Black</td>\n</tr>\n<tr>\n<td width=""80""><strong>Minimum Depth of Stairs</strong></td>\n<td>1.1 m</td>\n</tr>\n<tr>\n<td width=""80""><strong>Climbed Number</strong></td>\n<td>500</td>\n</tr>\n<tr>\n<td width=""80""><strong>Stair width</strong></td>\n<td>0.7m</td>\n</tr>\n<tr>\n<td width=""80""><strong>Stair slope </strong></td>\n<td> &lt;45°</td>\n</tr>\n<tr>\n<td><strong>Gross Weight</strong></td>\n<td>60</td>\n</tr>\n<tr>\n<td><strong>Net Weight</strong></td>\n<td>69</td>\n</tr>\n<tr>\n<td><strong>Load</strong></td>\n<td>150</td>\n</tr>\n<tr>\n<td><strong>Overall Length</strong></td>\n<td>58 cm</td>\n</tr>\n<tr>\n<td><strong>Overall Width</strong></td>\n<td>100 cm</td>\n</tr>\n<tr>\n<td><strong>Overall Height</strong></td>\n<td>44 cm</td>\n</tr>\n<tr>\n<td><strong>Seat Width</strong></td>\n<td>44 cm</td>\n</tr>\n<tr>\n<td><strong>Front Wheel</strong></td>\n<td>8 inches</td>\n</tr>\n<tr>\n<td><strong>Rear Wheel</strong></td>\n<td>12 inches</td>\n</tr>\n<tr>\n<td><strong>Backset Height</strong></td>\n<td>44 cm</td>\n</tr>\n<tr>\n<td><strong>Folding Size </strong></td>\n<td>93 x 68 x 58 cm</td>\n</tr>\n</tbody>\n</table>",,,taxable,,1,,,0,0,84.00,78,125,69,0,,,"2989,80","Medical sector > Wheelchair > Climb wheelchair",,,https://kalstein.net/en/wp-content/uploads/2022/08/YR053377-IMG.png,,,,,,,,,0,da66c372c35837f11293e4a7c50a6784,,1,,0,90,,,,,,,
53203,variable,,"Biological Safety Cabinet YR05270 - YR05271",1,0,visible,"<strong>Manufacturer</strong>: <em>Kalstein</em>\n\n<img class=""alignnone size-full wp-image-29188"" src=""https://kalstein.net/en/wp-content/uploads/2022/01/CE.jpg"" alt="""" width=""54"" height=""53"" />","Biological safety cabinets is clean equipment in biological experiments, to prevent damage of the experimental operation of poisonous and harmful airborne particles, in order to protect the safety of the operator and the environment in the experiment.\n\nKalstein bioaction series biological safety cabinet provide reliable security, standard with a HEPA filter to protect product and environment; plenum leak prevention technology, stable inflow speed system, LCD screen, microcomputer control technology, especially for biological contamination of a variety of high-risk experiments;\n<h6>Product Introduction</h6>\n<ul>\n 	<li>Equipped with German EBM high air flow and low energy consumption fan, based on airflow mechanics principle, arc-shaped large-diameter inlet design to reduce turbulence generated, to ensure low noise operation of the system.</li>\n 	<li>Reasonable duct design, optimization of the plenum tank, with the design of micro-shaped mesh layer outflow wind deflector, non-convex, no dead ends, to ensure uniformity and stability of the airflow.</li>\n 	<li>Equipped with long life exhaust HEAP and down flow ULPA, &gt;99.995% efficient at 0.12-micron sizes.</li>\n 	<li>BIOCASION series BSC have two types:</li>\n 	<li>A2 Type：70% inner circulation, 30% exhaust.</li>\n 	<li>B2 Type：100% exhaust.</li>\n 	<li>Work zone width：1000mm and 1300mm</li>\n</ul>\n<h6>SAFELOGIC™ Plenum leak-proof technology：</h6>\n<ul>\n 	<li>Around the work zone at the top and side wall plenum design, so that the discharge of polluting gases completely in a plenum environment, work with indoor backplane to a molding design, effective way to avoid the possibility of leakage.</li>\n 	<li>Equipped with the accurate pressure sensor to monitor the pressure of the working area, where there is abnormal situation such as breakage of the filter zone of negative pressure seal failure, the system will automatically stop the fan running, and through sound and light alarm prompts the operator, thus avoiding due to leakage caused damage.</li>\n</ul>\n<h6>BIOCASION™ Microcomputer controller system：</h6>\n<ul>\n 	<li>The integrated LCD screens. Display inflow/down flow speed, pressure, filter life, failure alarm and other parameter status.</li>\n 	<li>The user-friendly design, with sterilization, lighting, interlock function, frond window over high alarm and front window closed then the fan shut down.</li>\n 	<li>Fan speed is adjustable according to need to adjust the appropriate amount of fan.</li>\n</ul>\n<h6>STABLEFLOW™ Stable fan speed system：</h6>\n<ul>\n 	<li>High air flow fan, the system will automatically track and adjust the air volume and pressure, to balance the role of compensation, with the design of micro-shaped mesh layer outflow wind deflector, so that more air flow stability and uniformity.</li>\n</ul>\n<h6>Excellent imported sensor:</h6>\n<ul>\n 	<li>Air Velocity Sensor and Pressure Plenum Sensor</li>\n 	<li>Imported air velocity sensors collect data of high precision, the performance of corrosion-resistant, anti-interference ability.</li>\n 	<li>Real-time monitoring and control cabinet status.</li>\n 	<li>Imported pressure plenum sensor responsive, effective monitoring the pressure of the work zone and plenum.</li>\n</ul>\n<h6>Ergonomically<strong> design</strong></h6>\n<ul>\n 	<li>Ergonomically angled front. Increase operating comfort, reduce work fatigue.</li>\n 	<li>Equipped with splash electrical outlet. The Weight-Balance front window can move up and down freely.</li>\n 	<li>INSIDE lighting system to provide the best illumination angle and brightness, reducing visual fatigue.</li>\n 	<li>Front windows with explosion-proof, anti-ultraviolet tempered glass, to better protect the safety of the operator.</li>\n</ul>\n<h6>Modern manufacturing processes</h6>\n<ul>\n 	<li>Sheet metal parts use laser cutting and CNC bending technology. Cold-rolled sheets use three line of acidification anti-rust technology. Incubator surface use workmanship of spraying plastics.</li>\n</ul>\n<h6>Easy to clean</h6>\n<ul>\n 	<li>Working surface with anti-corrosion wear of SUS304 stainless steel plate forming a seamless, leak-proof, easy cleaning use.</li>\n 	<li>Under the working surface with the drain valve, easy to clean and emissions.</li>\n</ul>\n<h6>Convenient<strong> Maintenance</strong></h6>\n<ul>\n 	<li>Removable combination tripod, easy to transport and move, Stand height adjustable.</li>\n 	<li>Eversion design of the front control panel to facilitate the electrical components, maintenance and replacement.</li>\n 	<li>In order to make the BSC able to achieve long-term safety requirements, it is recommended that the user to clean or replace the HEAP of the BSC in use for some time.</li>\n</ul>\n<h6>Technical Specifications</h6>\n<table width=""606"">\n<tbody>\n<tr>\n<td width=""202""><strong>Product Model</strong></td>\n<td width=""202""><strong>YR05270</strong></td>\n<td width=""202""><strong>YR05271</strong></td>\n</tr>\n<tr>\n<td width=""202""><strong>Clean Rating</strong></td>\n<td colspan=""2"" width=""404"">International standard ISO14644.1 CLASS 5(US209E,CLASS 100)</td>\n</tr>\n<tr>\n<td width=""202""><strong>Inflow Velocity</strong></td>\n<td colspan=""2"" width=""404"">0.53m/s</td>\n</tr>\n<tr>\n<td width=""202""><strong>Down Flow Velocity</strong></td>\n<td colspan=""2"" width=""404"">0.35m/s</td>\n</tr>\n<tr>\n<td width=""202""><strong>Down Flow Velocity Precision</strong></td>\n<td colspan=""2"" width=""404"">±0.015m/s</td>\n</tr>\n<tr>\n<td width=""202""><strong>Noise Level(dB)</strong></td>\n<td colspan=""2"" width=""404"">≤65</td>\n</tr>\n<tr>\n<td width=""202""><strong>Vibration</strong></td>\n<td colspan=""2"" width=""404"">≤3μm(X、Y、Z direction)</td>\n</tr>\n<tr>\n<td width=""202""><strong>HEPA</strong></td>\n<td colspan=""2"" width=""404"">efficiency 99.995%</td>\n</tr>\n<tr>\n<td width=""202""><strong>Light Intensity(LX)</strong></td>\n<td colspan=""2"" width=""404"">≥650</td>\n</tr>\n<tr>\n<td width=""202""><strong>Pressure Difference Range (Pa)</strong></td>\n<td colspan=""2"" width=""404"">0~500</td>\n</tr>\n<tr>\n<td width=""202""><strong>Operate Environment</strong></td>\n<td colspan=""2"" width=""404"">environment temp.10-30℃,relative humidity  under 70%, no obvious vibration and dust</td>\n</tr>\n<tr>\n<td width=""202""><strong>External Dimensions(H*W*D) (mm)</strong></td>\n<td width=""202"">206 × 103.5 × 74</td>\n<td width=""202"">206 × 134 × 74</td>\n</tr>\n<tr>\n<td width=""202""><strong>Dimension Of Working Zone(H*W*D) (mm)</strong></td>\n<td width=""202"">67 × 96.5 × 56</td>\n<td width=""202"">67 × 127 × 56</td>\n</tr>\n<tr>\n<td width=""202""><strong>Power Supply</strong></td>\n<td width=""202"">                            Single-phase voltage source AC220V/50HZ</td>\n<td width=""202""></td>\n</tr>\n<tr>\n<td width=""202""><strong>Power(W)</strong></td>\n<td width=""202"">300</td>\n<td width=""202"">350</td>\n</tr>\n<tr>\n<td width=""202""><strong>Net Weight(KG)</strong></td>\n<td width=""202"">175</td>\n<td width=""202"">210</td>\n</tr>\n<tr>\n<td width=""202""><strong>Gross Weight(KG)</strong></td>\n<td width=""202"">195</td>\n<td width=""202"">235</td>\n</tr>\n<tr>\n<td width=""202""><strong>Package Size (H*W*D) (cm)</strong></td>\n<td width=""202"">165 × 120.5 × 91</td>\n<td width=""202"">165 × 151 × 91</td>\n</tr>\n</tbody>\n</table>",,,taxable,,1,,,0,0,,150,88,178,0,,,,"Laboratory sector > Laminar flow hood\, clean bench and biosecurity cabinet > Class II Biosafety Cabinets",,,"https://kalstein.net/en/wp-content/uploads/2022/08/YR05270-IMG-4.jpg, https://kalstein.net/en/wp-content/uploads/2022/08/YR05270-IMG-1-2.jpg, https://kalstein.net/en/wp-content/uploads/2022/08/YR05270-IMG-3-1.jpg, https://kalstein.net/en/wp-content/uploads/2022/08/YR05270-IMG-2-1.jpg",,,,,,,,,0,da66c372c35837f11293e4a7c50a6784,,1,,,,,,Model,"YR05270, YR05271",1,1,
53204,variable,,"Biological Safety Cabinet YR05270-1 // YR05271-1",1,0,visible,"<strong>Manufacturer</strong>: <em>Kalstein</em>\n\n<img class=""alignnone size-full wp-image-29188"" src=""https://kalstein.net/en/wp-content/uploads/2022/01/CE.jpg"" alt="""" width=""54"" height=""53"" />","A biosafety booth, biosafety booth or microbiological safety booth is a closed and ventilated enclosure or workspace for safe working with materials contaminated with pathogens and is part of the laboratory equipment of many biomedical units\n<h6>CLEANFLOW™ Clean air technology</h6>\nEquipped with German EBM high air flow and low energy consumption fan, based on airflow mechanics principle, arc-shaped large-diameter inlet design to reduce turbulence generated, to ensure low noise operation of the system.\n<ul>\n 	<li>Reasonable duct design, optimization of the plenum tank, with the design of micro-shaped mesh layer outflow wind deflector, non-convex, no dead ends, to ensure uniformity and stability of the airflow.</li>\n 	<li>Equipped with long life exhaust HEAP and down flow ULPA, &gt;99.995% efficient at 0.12 micron sizes.</li>\n 	<li>BIOCASION series BSC have two types\nB2 Type：100% exhaust.\nWork zone width：1000mm and 1300mm</li>\n</ul>\n<h6>SAFELOGIC™ Plenum leak-proof technology</h6>\n<ul>\n 	<li>Around the work zone at the top and side wall plenum design, so that the discharge of polluting gases completely in a plenum environment, work with indoor backplane to a molding design, effective way to avoid the possibility of leakage.</li>\n 	<li>Equipped with the accurate pressure sensor to monitor the pressure of the working area, where there is abnormal situation such as breakage of the filter zone of negative pressure seal failure, the system will automatically stop the fan running, and through sound and light alarm prompts the operator, thus avoiding due to leakage caused damage.</li>\n</ul>\n<h6>BIOCASION™ Microcomputer controller system</h6>\n<ul>\n 	<li>The integrated LCD screen. Display inflow/down flow speed, pressure, filter life, failure alarm and other parameter status.</li>\n 	<li>The user-friendly design, with sterilization, lighting, interlock function, frond window over high alarm and front window closed then the fan shut down.</li>\n 	<li>Fan speed is adjustable according to need to adjust the appropriate amount of fan.</li>\n</ul>\n<h6>STABLEFLOW™ Stable fan speed system</h6>\n<ul>\n 	<li>High air flow fan, the system will automatically track and adjust the air volume and pressure, to balance the role of compensation, with the design of micro-shaped mesh layer outflow wind deflector, so that more air flow stability and uniformity.</li>\n</ul>\n<h6>Excellent imported sensor: Air Velocity Sensor and Pressure Plenum Sensor</h6>\n<ul>\n 	<li>Imported air velocity sensors collect data of high precision, the performance of corrosion-resistant, anti-interference ability.</li>\n 	<li>Real-time monitoring and control cabinet status.</li>\n 	<li>Imported pressure plenum sensor responsive, effective monitoring the pressure of the work zone and plenum.</li>\n</ul>\n<h6>Ergonomically design</h6>\n<ul>\n 	<li>Ergonomically angled front. Increase operating comfort, reduce work fatigue.</li>\n 	<li>Equipped with splash electrical outlet. The Weight-Balance front window can move up and down freely.</li>\n 	<li>INSIDE lighting system to provide the best illumination angle and brightness, reducing visual fatigue.</li>\n 	<li>Front windows with explosion-proof, anti-ultraviolet tempered glass, to better protect the safety of the operator.</li>\n</ul>\n<h6>Modern manufacturing processes</h6>\n<ul>\n 	<li>Sheet metal parts use laser cutting and CNC bending technology. Cold-rolled sheets use three line of acidification anti-rust technology. Incubator surface use workmanship of spraying plastics.</li>\n</ul>\n<h6>Easy to clean</h6>\n<ul>\n 	<li>Working surface with anti-corrosion wear of SUS304 stainless steel plate forming a seamless, leak-proof, easy cleaning use.</li>\n 	<li>Under the working surface with the drain valve, easy to clean and emissions.</li>\n</ul>\n<h6>Convenient Maintenance</h6>\n<ul>\n 	<li>Removable combination tripod, easy to transport and move, Stand height adjustable.</li>\n 	<li>Eversion design of the front control panel to facilitate the electrical components, maintenance and replacement.</li>\n 	<li>In order to make the BSC able to achieve long-term safety requirements, it is recommended that the user to clean or replace the HEAP of the BSC in use for some time.</li>\n</ul>\n<h6>Technical Parameters</h6>\n<table width=""421"">\n<tbody>\n<tr>\n<td width=""217""><strong>Model</strong></td>\n<td width=""102""><strong>YR05270-1</strong></td>\n<td width=""102""><strong>YR05271-1</strong></td>\n</tr>\n<tr>\n<td width=""217""><strong>Clean Rating</strong></td>\n<td colspan=""2"" width=""204"">International standard ISO14644.1 CLASS 5(US209E,CLASS 100)</td>\n</tr>\n<tr>\n<td width=""217""><strong>Inflow Velocity</strong></td>\n<td colspan=""2"" width=""204"">0.53m/s</td>\n</tr>\n<tr>\n<td width=""217""><strong>Down Flow Velocity</strong></td>\n<td colspan=""2"" width=""204"">0.35m/s</td>\n</tr>\n<tr>\n<td width=""217""><strong>Down Flow Velocity Precision</strong></td>\n<td colspan=""2"" width=""204"">±0.015m/s</td>\n</tr>\n<tr>\n<td width=""217""><strong>Noise Level(dB)</strong></td>\n<td colspan=""2"" width=""204"">≤65</td>\n</tr>\n<tr>\n<td width=""217""><strong>Vibration</strong></td>\n<td colspan=""2"" width=""204"">≤3μm(X、Y、Z direction)</td>\n</tr>\n<tr>\n<td width=""217""><strong>HEPA</strong></td>\n<td colspan=""2"" width=""204"">Efficiency 99.995%</td>\n</tr>\n<tr>\n<td width=""217""><strong>Light Intensity(LX)</strong></td>\n<td colspan=""2"" width=""204"">≥650</td>\n</tr>\n<tr>\n<td width=""217""><strong>Pressure Difference Range (Pa)</strong></td>\n<td colspan=""2"" width=""204"">0~500</td>\n</tr>\n<tr>\n<td width=""217""><strong>Operate Environment</strong></td>\n<td colspan=""2"" width=""204"">environment temp.10-30℃,relative humidity  under 70%, no obvious vibration and dust</td>\n</tr>\n<tr>\n<td width=""217""><strong>External Dimensions (H*W*D) (mm)</strong></td>\n<td width=""102"">2120×1035×740</td>\n<td width=""102"">2120×1340×740</td>\n</tr>\n<tr>\n<td width=""217""><strong>Dimension of Working Zone (H*W*D) (mm)</strong></td>\n<td width=""102"">670×965×560</td>\n<td width=""102"">670×1260×560</td>\n</tr>\n<tr>\n<td width=""217""><strong>Power Supply</strong></td>\n<td colspan=""2"" width=""204""></td>\n</tr>\n<tr>\n<td width=""217""><strong>Power(W)</strong></td>\n<td width=""102"">300</td>\n<td width=""102"">350</td>\n</tr>\n<tr>\n<td width=""217""><strong>Net Weight (KG)</strong></td>\n<td width=""102"">175</td>\n<td width=""102"">210</td>\n</tr>\n<tr>\n<td width=""217""><strong>Gross Weight (KG)</strong></td>\n<td width=""102"">195</td>\n<td width=""102"">235</td>\n</tr>\n<tr>\n<td rowspan=""2"" width=""217""><strong>Package Size (H*W*D) (mm)</strong></td>\n<td rowspan=""2"" width=""102"">1710×1205×910</td>\n<td rowspan=""2"" width=""102"">1710×1510×910</td>\n</tr>\n</tbody>\n</table>",,,taxable,,1,,,0,0,,150,88,178,0,,,,"Laboratory sector > Laminar flow hood\, clean bench and biosecurity cabinet > Class II Biosafety Cabinets",,,"https://kalstein.net/en/wp-content/uploads/2022/08/YR05270-1-IMG.jpg, https://kalstein.net/en/wp-content/uploads/2022/08/YR05270-IMG-3-2.jpg, https://kalstein.net/en/wp-content/uploads/2022/08/YR05270-1-3-IMG.jpg, https://kalstein.net/en/wp-content/uploads/2022/08/YR05270-1-1-IMG.jpg, https://kalstein.net/en/wp-content/uploads/2022/08/YR05270-1-2-IMG.jpg",,,,,,,,,0,da66c372c35837f11293e4a7c50a6784,,1,,,,,,Model,"YR05270-1, YR05271-1",1,1,
53272,variable,,"Biological Safety Cabinet 100% Exhaust Class II A2 Biosafety Cabinet YR05704 // YR05707",1,0,visible,"<strong>Manufacturer</strong>: <em>Kalstein</em>\n\n<img class=""alignnone size-full wp-image-29188"" src=""https://kalstein.net/en/wp-content/uploads/2022/01/CE.jpg"" alt="""" width=""54"" height=""53"" />","<ul>\n 	<li>Air curtain isolation design prevents internal and external cross-contamination, 30% of the air flow is discharged outside and 70% of the internal circulation, negative pressure vertical laminar flow, no need to install pipes.</li>\n 	<li>The glass door can be moved up and down, can be positioned arbitrarily, is easy to operate, and can be completely closed for sterilization, and the positioning height limit alarm prompts</li>\n 	<li>The power output socket in the work area is equipped with a waterproof socket and a sewage interface to provide great convenience for the operator</li>\n 	<li>A special filter is installed at the exhaust air to control emission pollution.</li>\n 	<li>The working environment is made of high-quality 304 stainless steel, which is smooth, seamless, and has no dead ends. It can be easily and thoroughly disinfected and can prevent corrosion by corrosive agents and disinfectants.</li>\n 	<li>It adopts LED LCD panel control and built-in UV lamp protection device, which can only be opened when the safety door is closed.</li>\n 	<li>With DOP detection port, built-in differential pressure gauge.</li>\n 	<li>10° tilt angle, in line with the human body design concept</li>\n</ul>\n<h6>Technical Specifications</h6>\n<table width=""600"">\n<tbody>\n<tr>\n<td colspan=""2"" width=""200""><strong>Model</strong></td>\n<td width=""100""><strong>YR05704</strong></td>\n<td width=""100""><strong>YR05705</strong></td>\n<td width=""100""><strong>YR05706</strong></td>\n<td width=""100""><strong>YR05707</strong></td>\n</tr>\n<tr>\n<td colspan=""2"" width=""200""><strong>Cleanliness</strong></td>\n<td colspan=""4"" width=""400"">Class 100@≥0.5μm (US Federal 209E)</td>\n</tr>\n<tr>\n<td colspan=""2"" width=""200""><strong>Number of colonies</strong></td>\n<td colspan=""4"" width=""400"">≤0.5pcs/dish·hour (Φ90mm culture plate)</td>\n</tr>\n<tr>\n<td rowspan=""3"" width=""100""><strong>Average wind speed</strong></td>\n<td width=""100""><strong>Inside the door</strong></td>\n<td colspan=""4"" width=""400"">0.38±0.025m/s</td>\n</tr>\n<tr>\n<td width=""100""><strong>Middle</strong></td>\n<td colspan=""4"" width=""400"">0.26±0.025m/s</td>\n</tr>\n<tr>\n<td width=""100""><strong>Inside</strong></td>\n<td colspan=""4"" width=""400"">0.27±0.025m/s</td>\n</tr>\n<tr>\n<td colspan=""2"" width=""200""><strong>Front suction wind speed</strong></td>\n<td colspan=""4"" width=""400"">0.55m±0.025m/s（30% Efflux）</td>\n</tr>\n<tr>\n<td colspan=""2"" width=""200""><strong>Noise</strong></td>\n<td colspan=""4"" width=""400"">≤65dB(A)</td>\n</tr>\n<tr>\n<td colspan=""2"" width=""200""><strong>Voltage</strong></td>\n<td colspan=""4"" width=""400"">AC single-phase  220V/50Hz</td>\n</tr>\n<tr>\n<td colspan=""2"" width=""200""><strong>Maximum power consumption</strong></td>\n<td width=""100"">400W</td>\n<td width=""100"">500W</td>\n<td width=""100"">600W</td>\n<td width=""100"">700W</td>\n</tr>\n<tr>\n<td colspan=""2"" width=""200""><strong>Weight</strong></td>\n<td width=""100"">170KG</td>\n<td width=""100"">210KG</td>\n<td width=""100"">250KG</td>\n<td width=""100"">270KG</td>\n</tr>\n<tr>\n<td colspan=""2"" width=""200""><strong>Working area W1×D1×H1</strong></td>\n<td width=""100"">840×650×620</td>\n<td width=""100"">1040×650×620</td>\n<td width=""100"">1340×650×620</td>\n<td width=""100"">1640×650×620</td>\n</tr>\n<tr>\n<td colspan=""2"" width=""200""><strong>Overall dimension W×D×H</strong></td>\n<td width=""100"">1000×800×2100</td>\n<td width=""100"">1200×800×2100</td>\n<td width=""100"">1500×800×2100</td>\n<td width=""100"">1800×800×2100</td>\n</tr>\n<tr>\n<td colspan=""2"" width=""200""><strong>High efficiency filter specification and quantity</strong></td>\n<td width=""100"">780×490×50× 1</td>\n<td width=""100"">520×380×70× 1</td>\n<td width=""100"">820×380×70× 1</td>\n<td width=""100"">1120×380×70× 1</td>\n</tr>\n<tr>\n<td colspan=""2"" width=""200""><strong>Specification and quantity of fluorescent lamp/ultraviolet lamp</strong></td>\n<td width=""100"">12W×1 / 20W×1</td>\n<td width=""100"">20W×2/20W×1</td>\n<td width=""100"">30W×2/30W×1</td>\n<td width=""100"">30W×2/30W×1</td>\n</tr>\n</tbody>\n</table>",,,taxable,,1,,,0,0,,,,,0,,,,"Laboratory sector > Laminar flow hood\, clean bench and biosecurity cabinet > Class II Biosafety Cabinets",,,https://kalstein.net/en/wp-content/uploads/2022/09/YR05704-IMG.png,,,,,,,,,0,da66c372c35837f11293e4a7c50a6784,,1,,0,90,2,,Model,"YR05704, YR05705, YR05706, YR05707",1,1,
53273,variable,,"Biological Safety Cabinet YR05708 // YR05710",1,0,visible,"<strong>Manufacturer</strong>: <em>Kalstein</em>\n\n<img class=""alignnone size-full wp-image-29188"" src=""https://kalstein.net/en/wp-content/uploads/2022/01/CE.jpg"" alt="""" width=""54"" height=""53"" />","YR053708 // YR05710 biological safety cabinet Class II biological safety cabinet/biological safety cabinet is necessary in animalcule lab, especially in the condition needing protection measure, such as medicine, pharmacy, scientific research and so on.\n<h6>Product Features</h6>\n<ul>\n 	<li>Air curtain isolation design prevents internal and external cross-contamination, 100% air flow is discharged outside, negative pressure vertical laminar flow, no need to install pipes</li>\n 	<li>The glass door can be moved up and down, can be positioned arbitrarily, is easy to operate, and can be completely closed for sterilization, and the positioning height limit alarm prompts.</li>\n 	<li>The power output socket in the work area is equipped with a waterproof socket and a sewage interface to provide great convenience for the operator</li>\n 	<li>A special filter is installed at the exhaust air to control emission pollution</li>\n 	<li>The working environment is made of high-quality 304 stainless steel, which is smooth, seamless, and has no dead ends. It can be easily and thoroughly disinfected and can prevent corrosion by corrosive agents and disinfectants</li>\n 	<li>It adopts LED LCD panel control and built-in UV lamp protection device, which can only be opened when the safety door is closed</li>\n 	<li>With DOP detection port, built-in differential pressure gauge.</li>\n 	<li>10° tilt angle, in line with the human body design concept</li>\n</ul>\n<h6>Technical Specifications</h6>\n<table width=""495"">\n<tbody>\n<tr>\n<td colspan=""2"" width=""198""><strong>Model </strong></td>\n<td width=""99""> YR05708</td>\n<td width=""99"">  YR05709</td>\n<td width=""99"">  YR05710</td>\n</tr>\n<tr>\n<td colspan=""2"" width=""198""><strong>Cleanliness</strong></td>\n<td colspan=""3"" width=""297"">Class 100@≥0.5μm (US Federal 209E)</td>\n</tr>\n<tr>\n<td colspan=""2"" width=""198""><strong>Number of colonies</strong></td>\n<td colspan=""3"" width=""297"">≤0.5pcs/dish·hour (Φ90mm culture plate)</td>\n</tr>\n<tr>\n<td rowspan=""3"" width=""99""><strong>average wind speed</strong></td>\n<td width=""99""><strong>Inside the door</strong></td>\n<td colspan=""3"" width=""297"">0.38±0.025m/s</td>\n</tr>\n<tr>\n<td width=""99""><strong>middle</strong></td>\n<td colspan=""3"" width=""297"">0.26±0.025m/s</td>\n</tr>\n<tr>\n<td width=""99""><strong>Inside</strong></td>\n<td colspan=""3"" width=""297"">0.27±0.025m/s</td>\n</tr>\n<tr>\n<td colspan=""2"" width=""198""><strong>Front suction wind speed</strong></td>\n<td colspan=""3"" width=""297"">0.55m±0.025m/s</td>\n</tr>\n<tr>\n<td colspan=""2"" width=""198""><strong>noise</strong></td>\n<td colspan=""3"" width=""297"">≤65dB(A)</td>\n</tr>\n<tr>\n<td colspan=""2"" width=""198""><strong>Voltage</strong></td>\n<td colspan=""3"" width=""297"">AC single-phase 220V/50Hz</td>\n</tr>\n<tr>\n<td colspan=""2"" width=""198""><strong>Maximum power consumption</strong></td>\n<td width=""99"">500W</td>\n<td width=""99"">600W</td>\n<td width=""99"">700W</td>\n</tr>\n<tr>\n<td colspan=""2"" width=""198""><strong>Weight</strong></td>\n<td width=""99"">210KG</td>\n<td width=""99"">250KG</td>\n<td width=""99"">270KG</td>\n</tr>\n<tr>\n<td colspan=""2"" width=""198""><strong>Working area W1×D1×H1</strong></td>\n<td width=""99"">1040×650×620</td>\n<td width=""99"">1340×650×620</td>\n<td width=""99"">1640×650×620</td>\n</tr>\n<tr>\n<td colspan=""2"" width=""198""><strong>Overall dimension W×D×H</strong></td>\n<td width=""99"">1200×800×2270</td>\n<td width=""99"">1500×800×2270</td>\n<td width=""99"">1800×800×2270</td>\n</tr>\n<tr>\n<td colspan=""2"" rowspan=""2"" width=""198""><strong>High efficiency filter specification and quantity</strong></td>\n<td width=""99"">980×490×50×1</td>\n<td width=""99"">1280×490×50×1</td>\n<td width=""99"">1580×490×50×1</td>\n</tr>\n<tr>\n<td width=""99"">520×380×70×1</td>\n<td width=""99"">820×380×70×1</td>\n<td width=""99"">1120×380×70×1</td>\n</tr>\n<tr>\n<td colspan=""2"" width=""198""><strong>Specification and quantity of fluorescent lamp/ultraviolet lamp</strong></td>\n<td width=""99"">20W×2/20W×1</td>\n<td width=""99"">30W×2/30W×1</td>\n<td width=""99"">30W×2/30W×1</td>\n</tr>\n</tbody>\n</table>",,,taxable,,1,,,0,0,,,,,0,,,,"Laboratory sector > Laminar flow hood\, clean bench and biosecurity cabinet > Class II Biosafety Cabinets",,,https://kalstein.net/en/wp-content/uploads/2022/09/YR05704-IMG-1.png,,,,,,,,,0,da66c372c35837f11293e4a7c50a6784,,1,,0,90,2,,Model,"YR05708, YR05709, YR05710",1,1,
